timestamp,original,mimetype,status
20231113033840,https://le.fbi.gov/science-and-lab/biometrics-and-fingerprints/codis/codis-ndis-statistics,text/html,200
20231127144926,https://le.fbi.gov/science-and-lab/biometrics-and-fingerprints/codis/codis-ndis-statistics,text/html,200
20231130100758,https://le.fbi.gov/science-and-lab/biometrics-and-fingerprints/codis/codis-ndis-statistics,text/html,200
20240111202156,https://le.fbi.gov/science-and-lab/biometrics-and-fingerprints/codis/codis-ndis-statistics,text/html,200
20240116143636,https://le.fbi.gov/science-and-lab/biometrics-and-fingerprints/codis/codis-ndis-statistics,text/html,200
20240203212847,https://le.fbi.gov/science-and-lab/biometrics-and-fingerprints/codis/codis-ndis-statistics,text/html,200
20240317130138,https://le.fbi.gov/science-and-lab/biometrics-and-fingerprints/codis/codis-ndis-statistics,text/html,200
20240413070959,https://le.fbi.gov/science-and-lab/biometrics-and-fingerprints/codis/codis-ndis-statistics,text/html,200
20240415150311,https://le.fbi.gov/science-and-lab/biometrics-and-fingerprints/codis/codis-ndis-statistics,text/html,200
20240713143931,https://le.fbi.gov/science-and-lab/biometrics-and-fingerprints/codis/codis-ndis-statistics,text/html,200
20240714204728,https://le.fbi.gov/science-and-lab/biometrics-and-fingerprints/codis/codis-ndis-statistics,text/html,200
20240822224345,https://le.fbi.gov/science-and-lab/biometrics-and-fingerprints/codis/codis-ndis-statistics,text/html,200
20240824025139,https://le.fbi.gov/science-and-lab/biometrics-and-fingerprints/codis/codis-ndis-statistics,text/html,200
20240826235428,https://le.fbi.gov/science-and-lab/biometrics-and-fingerprints/codis/codis-ndis-statistics,text/html,200
20240927093855,https://le.fbi.gov/science-and-lab/biometrics-and-fingerprints/codis/codis-ndis-statistics,text/html,200
20241014183409,https://le.fbi.gov/science-and-lab/biometrics-and-fingerprints/codis/codis-ndis-statistics,text/html,200
20241128025327,https://le.fbi.gov/science-and-lab/biometrics-and-fingerprints/codis/codis-ndis-statistics,text/html,200
20250105164014,https://le.fbi.gov/science-and-lab/biometrics-and-fingerprints/codis/codis-ndis-statistics,text/html,200
20250116205311,https://le.fbi.gov/science-and-lab/biometrics-and-fingerprints/codis/codis-ndis-statistics,text/html,200
20250117084527,https://le.fbi.gov/science-and-lab/biometrics-and-fingerprints/codis/codis-ndis-statistics,text/html,200
20250201152305,https://le.fbi.gov/science-and-lab/biometrics-and-fingerprints/codis/codis-ndis-statistics,text/html,200
20250305200402,https://le.fbi.gov/science-and-lab/biometrics-and-fingerprints/codis/codis-ndis-statistics,text/html,200
20250307115942,https://le.fbi.gov/science-and-lab/biometrics-and-fingerprints/codis/codis-ndis-statistics,text/html,200
20250329050408,https://le.fbi.gov/science-and-lab/biometrics-and-fingerprints/codis/codis-ndis-statistics,text/html,200
20250523182825,https://le.fbi.gov/science-and-lab/biometrics-and-fingerprints/codis/codis-ndis-statistics,text/html,200
20250603075541,https://le.fbi.gov/science-and-lab/biometrics-and-fingerprints/codis/codis-ndis-statistics,text/html,200
20250606041947,https://le.fbi.gov/science-and-lab/biometrics-and-fingerprints/codis/codis-ndis-statistics,text/html,200
20250606050213,https://le.fbi.gov/science-and-lab/biometrics-and-fingerprints/codis/codis-ndis-statistics,text/html,200
20250629171550,https://le.fbi.gov/science-and-lab/biometrics-and-fingerprints/codis/codis-ndis-statistics,text/html,200
