"timestamp","jurisdiction","offender_profiles","arrestee","forensic_profiles","ndis_labs","investigations_aided","capture_date","year","month","quarter","era","total_profiles","profiles_per_lab","forensic_ratio","data_quality_flag","lat","lng"
2019-04-12 15:08:04,"Ohio",486618,258437,68776,8,28602,2019-04-12,"2019","April",2,"2015-2019",813831,101728.875,0.084508945960525,"Valid",40.3888,-82.7649
2019-05-02 13:50:53,"Ohio",487313,261216,69184,8,28785,2019-05-02,"2019","May",2,"2015-2019",817713,102214.125,0.0846067018623894,"Valid",40.3888,-82.7649
2019-05-02 23:12:36,"Ohio",487313,261216,69184,8,28785,2019-05-02,"2019","May",2,"2015-2019",817713,102214.125,0.0846067018623894,"Valid",40.3888,-82.7649
2019-05-10 23:53:59,"Ohio",487313,261216,69184,8,28785,2019-05-10,"2019","May",2,"2015-2019",817713,102214.125,0.0846067018623894,"Valid",40.3888,-82.7649
2019-05-10 23:54:00,"Ohio",487313,261216,69184,8,28785,2019-05-10,"2019","May",2,"2015-2019",817713,102214.125,0.0846067018623894,"Valid",40.3888,-82.7649
2019-05-11 00:03:25,"Ohio",487313,261216,69184,8,28785,2019-05-11,"2019","May",2,"2015-2019",817713,102214.125,0.0846067018623894,"Valid",40.3888,-82.7649
2019-05-23 12:37:47,"Ohio",487697,263243,69575,8,28988,2019-05-23,"2019","May",2,"2015-2019",820515,102564.375,0.0847943060151247,"Valid",40.3888,-82.7649
2019-06-11 14:47:17,"Ohio",487697,263243,69575,8,28988,2019-06-11,"2019","June",2,"2015-2019",820515,102564.375,0.0847943060151247,"Valid",40.3888,-82.7649
2019-06-12 16:55:11,"Ohio",487697,263243,69575,8,28988,2019-06-12,"2019","June",2,"2015-2019",820515,102564.375,0.0847943060151247,"Valid",40.3888,-82.7649
2019-06-13 16:13:43,"Ohio",487697,263243,69575,8,28988,2019-06-13,"2019","June",2,"2015-2019",820515,102564.375,0.0847943060151247,"Valid",40.3888,-82.7649
2019-06-14 18:04:25,"Ohio",487697,263243,69575,8,28988,2019-06-14,"2019","June",2,"2015-2019",820515,102564.375,0.0847943060151247,"Valid",40.3888,-82.7649
2019-06-20 21:09:00,"Ohio",488233,265671,70106,8,29232,2019-06-20,"2019","June",2,"2015-2019",824010,103001.25,0.085079064574459,"Valid",40.3888,-82.7649
2019-06-26 13:52:47,"Ohio",488233,265671,70106,8,29232,2019-06-26,"2019","June",2,"2015-2019",824010,103001.25,0.085079064574459,"Valid",40.3888,-82.7649
2019-07-02 20:13:15,"Ohio",488233,265671,70106,8,29232,2019-07-02,"2019","July",3,"2015-2019",824010,103001.25,0.085079064574459,"Valid",40.3888,-82.7649
2019-07-03 22:42:20,"Ohio",488233,265671,70106,8,29232,2019-07-03,"2019","July",3,"2015-2019",824010,103001.25,0.085079064574459,"Valid",40.3888,-82.7649
2019-08-10 09:16:18,"Ohio",488845,268829,70516,8,29467,2019-08-10,"2019","August",3,"2015-2019",828190,103523.75,0.0851447131696833,"Valid",40.3888,-82.7649
2019-08-16 13:49:08,"Ohio",488845,268829,70516,8,29467,2019-08-16,"2019","August",3,"2015-2019",828190,103523.75,0.0851447131696833,"Valid",40.3888,-82.7649
2019-08-24 20:22:50,"Ohio",488845,268829,70516,8,29467,2019-08-24,"2019","August",3,"2015-2019",828190,103523.75,0.0851447131696833,"Valid",40.3888,-82.7649
2019-08-25 21:03:57,"Ohio",488845,268829,70516,8,29467,2019-08-25,"2019","August",3,"2015-2019",828190,103523.75,0.0851447131696833,"Valid",40.3888,-82.7649
2019-09-29 20:05:43,"Ohio",489995,274811,71517,8,29690,2019-09-29,"2019","September",3,"2015-2019",836323,104540.375,0.0855136113678567,"Valid",40.3888,-82.7649
2019-09-29 20:06:38,"Ohio",489995,274811,71517,8,29690,2019-09-29,"2019","September",3,"2015-2019",836323,104540.375,0.0855136113678567,"Valid",40.3888,-82.7649
2019-10-04 19:30:52,"Ohio",489995,274811,71517,8,29690,2019-10-04,"2019","October",4,"2015-2019",836323,104540.375,0.0855136113678567,"Valid",40.3888,-82.7649
2019-10-05 21:25:55,"Ohio",489995,274811,71517,8,29690,2019-10-05,"2019","October",4,"2015-2019",836323,104540.375,0.0855136113678567,"Valid",40.3888,-82.7649
2019-10-06 08:56:02,"Ohio",489995,274811,71517,8,29690,2019-10-06,"2019","October",4,"2015-2019",836323,104540.375,0.0855136113678567,"Valid",40.3888,-82.7649
2019-10-11 16:13:18,"Ohio",489995,274811,71517,8,29690,2019-10-11,"2019","October",4,"2015-2019",836323,104540.375,0.0855136113678567,"Valid",40.3888,-82.7649
2019-10-17 00:08:04,"Ohio",489995,274811,71517,8,29690,2019-10-17,"2019","October",4,"2015-2019",836323,104540.375,0.0855136113678567,"Valid",40.3888,-82.7649
2019-10-19 06:13:18,"Ohio",489995,274811,71517,8,29690,2019-10-19,"2019","October",4,"2015-2019",836323,104540.375,0.0855136113678567,"Valid",40.3888,-82.7649
2019-10-26 04:32:49,"Ohio",490222,276253,72007,8,30144,2019-10-26,"2019","October",4,"2015-2019",838482,104810.25,0.0858778125231072,"Valid",40.3888,-82.7649
2019-10-27 05:53:31,"Ohio",490222,276253,72007,8,30144,2019-10-27,"2019","October",4,"2015-2019",838482,104810.25,0.0858778125231072,"Valid",40.3888,-82.7649
2019-10-30 21:12:12,"Ohio",490222,276253,72007,8,30144,2019-10-30,"2019","October",4,"2015-2019",838482,104810.25,0.0858778125231072,"Valid",40.3888,-82.7649
2019-11-02 01:01:33,"Ohio",490222,276253,72007,8,30144,2019-11-02,"2019","November",4,"2015-2019",838482,104810.25,0.0858778125231072,"Valid",40.3888,-82.7649
2019-11-04 05:03:15,"Ohio",490222,276253,72007,8,30144,2019-11-04,"2019","November",4,"2015-2019",838482,104810.25,0.0858778125231072,"Valid",40.3888,-82.7649
2019-11-07 03:25:13,"Ohio",490222,276253,72007,8,30144,2019-11-07,"2019","November",4,"2015-2019",838482,104810.25,0.0858778125231072,"Valid",40.3888,-82.7649
2019-11-08 02:32:43,"Ohio",490222,276253,72007,8,30144,2019-11-08,"2019","November",4,"2015-2019",838482,104810.25,0.0858778125231072,"Valid",40.3888,-82.7649
2019-11-17 16:52:00,"Ohio",490222,276253,72007,8,30144,2019-11-17,"2019","November",4,"2015-2019",838482,104810.25,0.0858778125231072,"Valid",40.3888,-82.7649
2019-11-24 09:52:29,"Ohio",490222,276253,72007,8,30144,2019-11-24,"2019","November",4,"2015-2019",838482,104810.25,0.0858778125231072,"Valid",40.3888,-82.7649
2019-12-17 19:13:31,"Ohio",490898,279264,72461,8,30144,2019-12-17,"2019","December",4,"2015-2019",842623,105327.875,0.0859945669652976,"Valid",40.3888,-82.7649
2019-12-26 18:59:28,"Ohio",490898,279264,72461,8,30144,2019-12-26,"2019","December",4,"2015-2019",842623,105327.875,0.0859945669652976,"Valid",40.3888,-82.7649
2020-01-17 18:00:42,"Ohio",491329,281179,72911,8,30355,2020-01-17,"2020","January",1,"2020+",845419,105677.375,0.0862424430962635,"Valid",40.3888,-82.7649
2020-03-01 05:18:58,"Ohio",492118,285691,73917,8,30572,2020-03-01,"2020","March",1,"2020+",851726,106465.75,0.0867849519681212,"Valid",40.3888,-82.7649
2020-03-07 03:10:08,"Ohio",492118,285691,73917,8,30764,2020-03-07,"2020","March",1,"2020+",851726,106465.75,0.0867849519681212,"Valid",40.3888,-82.7649
2020-03-26 15:49:38,"Ohio",492573,287579,74487,8,31051,2020-03-26,"2020","March",1,"2020+",854639,106829.875,0.0871560974867751,"Valid",40.3888,-82.7649
2020-04-01 17:51:10,"Ohio",492573,287579,74487,8,31051,2020-04-01,"2020","April",2,"2020+",854639,106829.875,0.0871560974867751,"Valid",40.3888,-82.7649
2020-04-01 21:13:39,"Ohio",492573,287579,74487,8,31051,2020-04-01,"2020","April",2,"2020+",854639,106829.875,0.0871560974867751,"Valid",40.3888,-82.7649
2020-04-05 08:00:00,"Ohio",492573,287579,74487,8,31051,2020-04-05,"2020","April",2,"2020+",854639,106829.875,0.0871560974867751,"Valid",40.3888,-82.7649
2020-04-14 12:19:31,"Ohio",492573,287579,74487,8,31051,2020-04-14,"2020","April",2,"2020+",854639,106829.875,0.0871560974867751,"Valid",40.3888,-82.7649
2020-04-15 18:21:37,"Ohio",492573,287579,74487,8,31051,2020-04-15,"2020","April",2,"2020+",854639,106829.875,0.0871560974867751,"Valid",40.3888,-82.7649
2020-04-29 22:51:29,"Ohio",493214,291029,74960,8,31285,2020-04-29,"2020","April",2,"2020+",859203,107400.375,0.0872436432368136,"Valid",40.3888,-82.7649
2020-05-10 22:12:07,"Ohio",493214,291029,74960,8,31285,2020-05-10,"2020","May",2,"2020+",859203,107400.375,0.0872436432368136,"Valid",40.3888,-82.7649
2020-05-11 22:49:52,"Ohio",493214,291029,74960,8,31285,2020-05-11,"2020","May",2,"2020+",859203,107400.375,0.0872436432368136,"Valid",40.3888,-82.7649
2020-05-19 20:19:42,"Ohio",493147,291817,75343,8,31445,2020-05-19,"2020","May",2,"2020+",860307,107538.375,0.0875768766265996,"Valid",40.3888,-82.7649
2020-06-07 22:43:49,"Ohio",493147,291817,75343,8,31445,2020-06-07,"2020","June",2,"2020+",860307,107538.375,0.0875768766265996,"Valid",40.3888,-82.7649
2020-06-20 22:19:47,"Ohio",493198,292506,75747,8,31445,2020-06-20,"2020","June",2,"2020+",861451,107681.375,0.0879295514196397,"Valid",40.3888,-82.7649
2020-07-19 13:44:20,"Ohio",493289,293472,76218,8,31645,2020-07-19,"2020","July",3,"2020+",862979,107872.375,0.0883196462486341,"Valid",40.3888,-82.7649
2020-07-28 16:29:52,"Ohio",493289,293472,76218,8,31645,2020-07-28,"2020","July",3,"2020+",862979,107872.375,0.0883196462486341,"Valid",40.3888,-82.7649
2020-08-02 09:52:15,"Ohio",493289,293472,76218,8,31645,2020-08-02,"2020","August",3,"2020+",862979,107872.375,0.0883196462486341,"Valid",40.3888,-82.7649
2020-08-03 11:07:41,"Ohio",493289,293472,76218,8,31645,2020-08-03,"2020","August",3,"2020+",862979,107872.375,0.0883196462486341,"Valid",40.3888,-82.7649
2020-08-06 10:20:56,"Ohio",493289,293472,76218,8,31645,2020-08-06,"2020","August",3,"2020+",862979,107872.375,0.0883196462486341,"Valid",40.3888,-82.7649
2020-08-06 19:14:21,"Ohio",493289,293472,76218,8,31645,2020-08-06,"2020","August",3,"2020+",862979,107872.375,0.0883196462486341,"Valid",40.3888,-82.7649
2020-08-09 03:03:42,"Ohio",493289,293472,76218,8,31645,2020-08-09,"2020","August",3,"2020+",862979,107872.375,0.0883196462486341,"Valid",40.3888,-82.7649
2020-08-14 16:10:13,"Ohio",493289,293472,76218,8,31645,2020-08-14,"2020","August",3,"2020+",862979,107872.375,0.0883196462486341,"Valid",40.3888,-82.7649
2020-08-16 12:15:00,"Ohio",493289,293472,76218,8,31645,2020-08-16,"2020","August",3,"2020+",862979,107872.375,0.0883196462486341,"Valid",40.3888,-82.7649
2020-08-18 15:16:22,"Ohio",493289,293472,76218,8,31645,2020-08-18,"2020","August",3,"2020+",862979,107872.375,0.0883196462486341,"Valid",40.3888,-82.7649
2020-08-20 05:24:31,"Ohio",493289,293472,76218,8,31645,2020-08-20,"2020","August",3,"2020+",862979,107872.375,0.0883196462486341,"Valid",40.3888,-82.7649
2020-08-26 04:42:32,"Ohio",493289,293472,76218,8,31645,2020-08-26,"2020","August",3,"2020+",862979,107872.375,0.0883196462486341,"Valid",40.3888,-82.7649
2020-09-14 02:12:04,"Ohio",493375,293935,76629,8,31825,2020-09-14,"2020","September",3,"2020+",863939,107992.375,0.0886972344112258,"Valid",40.3888,-82.7649
2020-09-16 10:53:38,"Ohio",493375,293935,76629,8,31825,2020-09-16,"2020","September",3,"2020+",863939,107992.375,0.0886972344112258,"Valid",40.3888,-82.7649
2020-09-16 21:15:29,"Ohio",493375,293935,76629,8,31825,2020-09-16,"2020","September",3,"2020+",863939,107992.375,0.0886972344112258,"Valid",40.3888,-82.7649
2020-09-17 05:16:36,"Ohio",493375,293935,76629,8,31825,2020-09-17,"2020","September",3,"2020+",863939,107992.375,0.0886972344112258,"Valid",40.3888,-82.7649
2020-09-18 18:43:43,"Ohio",493375,293935,76629,8,31825,2020-09-18,"2020","September",3,"2020+",863939,107992.375,0.0886972344112258,"Valid",40.3888,-82.7649
2020-09-20 21:22:12,"Ohio",493375,293935,76629,8,31825,2020-09-20,"2020","September",3,"2020+",863939,107992.375,0.0886972344112258,"Valid",40.3888,-82.7649
2020-09-26 22:42:15,"Ohio",493375,293935,76629,8,31825,2020-09-26,"2020","September",3,"2020+",863939,107992.375,0.0886972344112258,"Valid",40.3888,-82.7649
2020-10-02 21:33:32,"Ohio",493375,293935,76629,8,31825,2020-10-02,"2020","October",4,"2020+",863939,107992.375,0.0886972344112258,"Valid",40.3888,-82.7649
2020-10-16 20:52:00,"Ohio",493375,293935,76629,8,31825,2020-10-16,"2020","October",4,"2020+",863939,107992.375,0.0886972344112258,"Valid",40.3888,-82.7649
2020-10-18 09:24:33,"Ohio",493375,293935,76629,8,31825,2020-10-18,"2020","October",4,"2020+",863939,107992.375,0.0886972344112258,"Valid",40.3888,-82.7649
2020-10-20 01:03:27,"Ohio",493375,293935,76629,8,31825,2020-10-20,"2020","October",4,"2020+",863939,107992.375,0.0886972344112258,"Valid",40.3888,-82.7649
2020-10-28 21:59:25,"Ohio",493967,297616,77596,8,32223,2020-10-28,"2020","October",4,"2020+",869179,108647.375,0.08927505151413,"Valid",40.3888,-82.7649
2020-10-29 19:48:30,"Ohio",493967,297616,77596,8,32223,2020-10-29,"2020","October",4,"2020+",869179,108647.375,0.08927505151413,"Valid",40.3888,-82.7649
2020-11-11 22:34:30,"Ohio",493967,297616,77596,8,32223,2020-11-11,"2020","November",4,"2020+",869179,108647.375,0.08927505151413,"Valid",40.3888,-82.7649
2020-11-12 01:15:39,"Ohio",493967,297616,77596,8,32223,2020-11-12,"2020","November",4,"2020+",869179,108647.375,0.08927505151413,"Valid",40.3888,-82.7649
2020-11-25 10:24:05,"Ohio",493967,297616,77596,8,32223,2020-11-25,"2020","November",4,"2020+",869179,108647.375,0.08927505151413,"Valid",40.3888,-82.7649
2020-11-26 07:10:15,"Ohio",493967,297616,77596,8,32223,2020-11-26,"2020","November",4,"2020+",869179,108647.375,0.08927505151413,"Valid",40.3888,-82.7649
2020-12-03 02:20:58,"Ohio",494418,299962,78096,8,32484,2020-12-03,"2020","December",4,"2020+",872476,109059.5,0.0895107716430022,"Valid",40.3888,-82.7649
2020-12-03 07:23:10,"Ohio",494418,299962,78096,8,32484,2020-12-03,"2020","December",4,"2020+",872476,109059.5,0.0895107716430022,"Valid",40.3888,-82.7649
2020-12-04 07:16:40,"Ohio",494418,299962,78096,8,32484,2020-12-04,"2020","December",4,"2020+",872476,109059.5,0.0895107716430022,"Valid",40.3888,-82.7649
2020-12-09 08:43:43,"Ohio",494418,299962,78096,8,32484,2020-12-09,"2020","December",4,"2020+",872476,109059.5,0.0895107716430022,"Valid",40.3888,-82.7649
2020-12-18 22:09:58,"Ohio",494922,302261,78584,8,32720,2020-12-18,"2020","December",4,"2020+",875767,109470.875,0.0897316295315992,"Valid",40.3888,-82.7649
2020-12-24 15:55:01,"Ohio",494922,302261,78584,8,32720,2020-12-24,"2020","December",4,"2020+",875767,109470.875,0.0897316295315992,"Valid",40.3888,-82.7649
2020-12-25 18:50:38,"Ohio",494922,302261,78584,8,32720,2020-12-25,"2020","December",4,"2020+",875767,109470.875,0.0897316295315992,"Valid",40.3888,-82.7649
2020-12-26 16:19:23,"Ohio",494922,302261,78584,8,32720,2020-12-26,"2020","December",4,"2020+",875767,109470.875,0.0897316295315992,"Valid",40.3888,-82.7649
2020-12-27 18:14:00,"Ohio",494922,302261,78584,8,32720,2020-12-27,"2020","December",4,"2020+",875767,109470.875,0.0897316295315992,"Valid",40.3888,-82.7649
2020-12-28 19:30:55,"Ohio",494922,302261,78584,8,32720,2020-12-28,"2020","December",4,"2020+",875767,109470.875,0.0897316295315992,"Valid",40.3888,-82.7649
2020-12-29 21:34:43,"Ohio",494922,302261,78584,8,32720,2020-12-29,"2020","December",4,"2020+",875767,109470.875,0.0897316295315992,"Valid",40.3888,-82.7649
2020-12-30 18:56:07,"Ohio",494922,302261,78584,8,32720,2020-12-30,"2020","December",4,"2020+",875767,109470.875,0.0897316295315992,"Valid",40.3888,-82.7649
2021-01-01 07:17:29,"Ohio",494922,302261,78584,8,32720,2021-01-01,"2021","January",1,"2020+",875767,109470.875,0.0897316295315992,"Valid",40.3888,-82.7649
2021-01-03 11:38:01,"Ohio",494922,302261,78584,8,32720,2021-01-03,"2021","January",1,"2020+",875767,109470.875,0.0897316295315992,"Valid",40.3888,-82.7649
2021-01-04 12:41:31,"Ohio",494922,302261,78584,8,32720,2021-01-04,"2021","January",1,"2020+",875767,109470.875,0.0897316295315992,"Valid",40.3888,-82.7649
2021-01-17 12:34:28,"Ohio",494922,302261,78584,8,32720,2021-01-17,"2021","January",1,"2020+",875767,109470.875,0.0897316295315992,"Valid",40.3888,-82.7649
2021-01-17 15:48:05,"Ohio",494922,302261,78584,8,32720,2021-01-17,"2021","January",1,"2020+",875767,109470.875,0.0897316295315992,"Valid",40.3888,-82.7649
2021-01-18 21:53:53,"Ohio",494922,302261,78584,8,32720,2021-01-18,"2021","January",1,"2020+",875767,109470.875,0.0897316295315992,"Valid",40.3888,-82.7649
2021-01-19 08:03:23,"Ohio",494922,302261,78584,8,32720,2021-01-19,"2021","January",1,"2020+",875767,109470.875,0.0897316295315992,"Valid",40.3888,-82.7649
2021-01-24 09:07:28,"Ohio",495362,304277,79065,8,32968,2021-01-24,"2021","January",1,"2020+",878704,109838,0.0899791055918717,"Valid",40.3888,-82.7649
2021-01-25 00:45:21,"Ohio",495362,304277,79065,8,32968,2021-01-25,"2021","January",1,"2020+",878704,109838,0.0899791055918717,"Valid",40.3888,-82.7649
2021-01-26 04:00:48,"Ohio",495362,304277,79065,8,32968,2021-01-26,"2021","January",1,"2020+",878704,109838,0.0899791055918717,"Valid",40.3888,-82.7649
2021-01-29 17:02:44,"Ohio",495362,304277,79065,8,32968,2021-01-29,"2021","January",1,"2020+",878704,109838,0.0899791055918717,"Valid",40.3888,-82.7649
2021-01-31 20:54:15,"Ohio",495362,304277,79065,8,32968,2021-01-31,"2021","January",1,"2020+",878704,109838,0.0899791055918717,"Valid",40.3888,-82.7649
2021-02-06 10:21:32,"Ohio",495362,304277,79065,8,32968,2021-02-06,"2021","February",1,"2020+",878704,109838,0.0899791055918717,"Valid",40.3888,-82.7649
2021-02-12 00:46:58,"Ohio",495362,304277,79065,8,32968,2021-02-12,"2021","February",1,"2020+",878704,109838,0.0899791055918717,"Valid",40.3888,-82.7649
2021-02-14 00:46:27,"Ohio",495362,304277,79065,8,32968,2021-02-14,"2021","February",1,"2020+",878704,109838,0.0899791055918717,"Valid",40.3888,-82.7649
2021-03-03 05:52:50,"Ohio",495721,305666,79568,8,33208,2021-03-03,"2021","March",1,"2020+",880955,110119.375,0.0903201639130262,"Valid",40.3888,-82.7649
2021-03-05 01:20:11,"Ohio",495721,305666,79568,8,33208,2021-03-05,"2021","March",1,"2020+",880955,110119.375,0.0903201639130262,"Valid",40.3888,-82.7649
2021-03-08 04:01:36,"Ohio",495721,305666,79568,8,33208,2021-03-08,"2021","March",1,"2020+",880955,110119.375,0.0903201639130262,"Valid",40.3888,-82.7649
2021-03-08 11:17:58,"Ohio",495721,305666,79568,8,33208,2021-03-08,"2021","March",1,"2020+",880955,110119.375,0.0903201639130262,"Valid",40.3888,-82.7649
2021-03-09 00:51:58,"Ohio",495721,305666,79568,8,33208,2021-03-09,"2021","March",1,"2020+",880955,110119.375,0.0903201639130262,"Valid",40.3888,-82.7649
2021-03-11 02:39:51,"Ohio",495721,305666,79568,8,33208,2021-03-11,"2021","March",1,"2020+",880955,110119.375,0.0903201639130262,"Valid",40.3888,-82.7649
2021-03-18 00:06:09,"Ohio",495721,305666,79568,8,33208,2021-03-18,"2021","March",1,"2020+",880955,110119.375,0.0903201639130262,"Valid",40.3888,-82.7649
2021-03-24 05:07:29,"Ohio",495721,305666,79568,8,33208,2021-03-24,"2021","March",1,"2020+",880955,110119.375,0.0903201639130262,"Valid",40.3888,-82.7649
2021-04-09 02:05:05,"Ohio",496111,307737,79966,8,33422,2021-04-09,"2021","April",2,"2020+",883814,110476.75,0.0904783133102666,"Valid",40.3888,-82.7649
2021-04-14 04:30:38,"Ohio",496111,307737,79966,8,33422,2021-04-14,"2021","April",2,"2020+",883814,110476.75,0.0904783133102666,"Valid",40.3888,-82.7649
2021-04-28 15:30:14,"Ohio",496111,307737,79966,8,33422,2021-04-28,"2021","April",2,"2020+",883814,110476.75,0.0904783133102666,"Valid",40.3888,-82.7649
2021-05-07 09:09:54,"Ohio",496406,309937,80525,8,33719,2021-05-07,"2021","May",2,"2020+",886868,110858.5,0.0907970520979447,"Valid",40.3888,-82.7649
2021-05-07 09:09:55,"Ohio",496406,309937,80525,8,33719,2021-05-07,"2021","May",2,"2020+",886868,110858.5,0.0907970520979447,"Valid",40.3888,-82.7649
2021-05-14 07:54:57,"Ohio",496406,309937,80525,8,33719,2021-05-14,"2021","May",2,"2020+",886868,110858.5,0.0907970520979447,"Valid",40.3888,-82.7649
2021-05-27 10:08:01,"Ohio",496406,309937,80525,8,33719,2021-05-27,"2021","May",2,"2020+",886868,110858.5,0.0907970520979447,"Valid",40.3888,-82.7649
2021-06-19 09:04:41,"Ohio",496777,312548,80913,8,33930,2021-06-19,"2021","June",2,"2020+",890238,111279.75,0.0908891779501661,"Valid",40.3888,-82.7649
2021-07-03 08:06:05,"Ohio",496777,312548,80913,8,33930,2021-07-03,"2021","July",3,"2020+",890238,111279.75,0.0908891779501661,"Valid",40.3888,-82.7649
2021-07-03 10:58:04,"Ohio",496777,312548,80913,8,33930,2021-07-03,"2021","July",3,"2020+",890238,111279.75,0.0908891779501661,"Valid",40.3888,-82.7649
2021-07-06 21:39:05,"Ohio",496777,312548,80913,8,33930,2021-07-06,"2021","July",3,"2020+",890238,111279.75,0.0908891779501661,"Valid",40.3888,-82.7649
2021-07-11 06:44:42,"Ohio",496777,312548,80913,8,33930,2021-07-11,"2021","July",3,"2020+",890238,111279.75,0.0908891779501661,"Valid",40.3888,-82.7649
2021-07-13 14:36:21,"Ohio",496777,312548,80913,8,33930,2021-07-13,"2021","July",3,"2020+",890238,111279.75,0.0908891779501661,"Valid",40.3888,-82.7649
2021-07-18 10:56:28,"Ohio",496777,312548,80913,8,33930,2021-07-18,"2021","July",3,"2020+",890238,111279.75,0.0908891779501661,"Valid",40.3888,-82.7649
2021-08-08 19:06:00,"Ohio",497687,317436,81749,8,34144,2021-08-08,"2021","August",3,"2020+",896872,112109,0.0911490156900873,"Valid",40.3888,-82.7649
2021-08-09 03:58:09,"Ohio",497687,317436,81749,8,34144,2021-08-09,"2021","August",3,"2020+",896872,112109,0.0911490156900873,"Valid",40.3888,-82.7649
2021-09-05 22:11:44,"Ohio",498033,319444,82181,8,34346,2021-09-05,"2021","September",3,"2020+",899658,112457.25,0.0913469340571639,"Valid",40.3888,-82.7649
2021-09-08 06:42:38,"Ohio",498033,319444,82181,8,34346,2021-09-08,"2021","September",3,"2020+",899658,112457.25,0.0913469340571639,"Valid",40.3888,-82.7649
2021-09-24 18:42:45,"Ohio",479846,310930,82121,8,34524,2021-09-24,"2021","September",3,"2020+",872897,109112.125,0.0940786828228302,"Valid",40.3888,-82.7649
2021-09-26 21:33:44,"Ohio",479846,310930,82121,8,34524,2021-09-26,"2021","September",3,"2020+",872897,109112.125,0.0940786828228302,"Valid",40.3888,-82.7649
2021-10-10 06:06:54,"Ohio",479846,310930,82121,8,34524,2021-10-10,"2021","October",4,"2020+",872897,109112.125,0.0940786828228302,"Valid",40.3888,-82.7649
2021-10-10 06:06:55,"Ohio",479846,310930,82121,8,34524,2021-10-10,"2021","October",4,"2020+",872897,109112.125,0.0940786828228302,"Valid",40.3888,-82.7649
2021-10-10 20:39:23,"Ohio",479846,310930,82121,8,34524,2021-10-10,"2021","October",4,"2020+",872897,109112.125,0.0940786828228302,"Valid",40.3888,-82.7649
2021-10-19 18:01:34,"Ohio",479846,310930,82121,8,34524,2021-10-19,"2021","October",4,"2020+",872897,109112.125,0.0940786828228302,"Valid",40.3888,-82.7649
2021-10-21 23:53:39,"Ohio",479846,310930,82121,8,34524,2021-10-21,"2021","October",4,"2020+",872897,109112.125,0.0940786828228302,"Valid",40.3888,-82.7649
2021-10-25 02:10:35,"Ohio",479846,310930,82121,8,34524,2021-10-25,"2021","October",4,"2020+",872897,109112.125,0.0940786828228302,"Valid",40.3888,-82.7649
2021-11-04 19:32:10,"Ohio",479846,310930,82121,8,34524,2021-11-04,"2021","November",4,"2020+",872897,109112.125,0.0940786828228302,"Valid",40.3888,-82.7649
2021-11-14 09:28:57,"Ohio",479846,310930,82121,8,34524,2021-11-14,"2021","November",4,"2020+",872897,109112.125,0.0940786828228302,"Valid",40.3888,-82.7649
2021-11-21 04:57:33,"Ohio",499443,327715,83491,8,34994,2021-11-21,"2021","November",4,"2020+",910649,113831.125,0.0916829645670286,"Valid",40.3888,-82.7649
2021-11-28 16:44:32,"Ohio",499443,327715,83491,8,34994,2021-11-28,"2021","November",4,"2020+",910649,113831.125,0.0916829645670286,"Valid",40.3888,-82.7649
2021-12-05 04:56:44,"Ohio",499443,327715,83491,8,34994,2021-12-05,"2021","December",4,"2020+",910649,113831.125,0.0916829645670286,"Valid",40.3888,-82.7649
2021-12-05 20:01:42,"Ohio",499443,327715,83491,8,34994,2021-12-05,"2021","December",4,"2020+",910649,113831.125,0.0916829645670286,"Valid",40.3888,-82.7649
2021-12-17 12:03:58,"Ohio",499443,327715,83491,8,34994,2021-12-17,"2021","December",4,"2020+",910649,113831.125,0.0916829645670286,"Valid",40.3888,-82.7649
2021-12-24 18:56:11,"Ohio",499443,327715,83491,8,34994,2021-12-24,"2021","December",4,"2020+",910649,113831.125,0.0916829645670286,"Valid",40.3888,-82.7649
2022-01-25 10:36:59,"Ohio",499443,327715,83491,8,34994,2022-01-25,"2022","January",1,"2020+",910649,113831.125,0.0916829645670286,"Valid",40.3888,-82.7649
2022-01-30 22:17:13,"Ohio",499443,327715,83491,8,34994,2022-01-30,"2022","January",1,"2020+",910649,113831.125,0.0916829645670286,"Valid",40.3888,-82.7649
2022-02-09 03:30:36,"Ohio",499443,327715,83491,8,34994,2022-02-09,"2022","February",1,"2020+",910649,113831.125,0.0916829645670286,"Valid",40.3888,-82.7649
2022-02-10 05:46:25,"Ohio",499443,327715,83491,8,34994,2022-02-10,"2022","February",1,"2020+",910649,113831.125,0.0916829645670286,"Valid",40.3888,-82.7649
2022-02-14 08:20:51,"Ohio",499443,327715,83491,8,34994,2022-02-14,"2022","February",1,"2020+",910649,113831.125,0.0916829645670286,"Valid",40.3888,-82.7649
2022-02-26 12:38:42,"Ohio",499443,327715,83491,8,34994,2022-02-26,"2022","February",1,"2020+",910649,113831.125,0.0916829645670286,"Valid",40.3888,-82.7649
2022-03-05 15:21:31,"Ohio",499443,327715,83491,8,34994,2022-03-05,"2022","March",1,"2020+",910649,113831.125,0.0916829645670286,"Valid",40.3888,-82.7649
2022-03-07 21:33:57,"Ohio",499443,327715,83491,8,34994,2022-03-07,"2022","March",1,"2020+",910649,113831.125,0.0916829645670286,"Valid",40.3888,-82.7649
2022-03-11 08:38:35,"Ohio",499443,327715,83491,8,34994,2022-03-11,"2022","March",1,"2020+",910649,113831.125,0.0916829645670286,"Valid",40.3888,-82.7649
2022-03-21 05:21:26,"Ohio",499443,327715,83491,8,34994,2022-03-21,"2022","March",1,"2020+",910649,113831.125,0.0916829645670286,"Valid",40.3888,-82.7649
